sample,cell_group,threshold_method,score,n_high,n_low,lower_cutoff,upper_cutoff,mean_high,mean_low,delta_high_minus_low,mannwhitney_p,mannwhitney_fdr
GSM4453589_P14,B-lineage combined,within_sample_positive_quartiles,NRF2_redox_score,14,14,8.079320215379505,8.963636255167344,3.9829863935664815,5.1374681480666125,-1.154481754500131,0.3462297896371177,0.3462297896371177
GSM4453589_P14,B-lineage combined,within_sample_positive_quartiles,Ribosome_translation_score,14,14,8.079320215379505,8.963636255167344,6.497897390014239,7.891950791527825,-1.3940534015135864,0.16109322449890162,0.2147909659985355
GSM4453589_P14,B-lineage combined,within_sample_positive_quartiles,Apoptosis_DDR_score,14,14,8.079320215379505,8.963636255167344,1.939600490894824,3.1695427149297117,-1.2299422240348878,0.06150356059377804,0.15379252788753944
GSM4453589_P14,B-lineage combined,detected_vs_undetected,UPR_ER_stress_score,53,176,0.0,0.0,6.432088330124676,6.0879258488545505,0.34416248127012583,0.20198334301812848,0.20198334301812848
GSM4453589_P14,B-lineage combined,detected_vs_undetected,NRF2_redox_score,53,176,0.0,0.0,4.676394573139463,2.3918770187333993,2.284517554406064,1.2978459024668234e-09,5.1913836098672934e-09
GSM4453589_P14,B-lineage combined,detected_vs_undetected,Ribosome_translation_score,53,176,0.0,0.0,7.014412523753991,5.570591394893489,1.4438211288605025,0.00023219105492152753,0.00046438210984305506
GSM4453589_P14,B-lineage combined,detected_vs_undetected,Apoptosis_DDR_score,53,176,0.0,0.0,2.4311919225212697,1.7106587363480117,0.720533186173258,0.0028974627223877164,0.0038632836298502886
GSM4453590_P15,B cells,within_sample_positive_median,UPR_ER_stress_score,3,47,,10.606066745380069,4.027223641193591,3.0009037742022975,1.0263198669912934,0.4615498016897973,0.8120625648707804
GSM4453590_P15,B cells,within_sample_positive_median,NRF2_redox_score,3,47,,10.606066745380069,1.601315388871971,1.4298608197165195,0.17145456915545143,0.6215762535505163,0.8120625648707804
GSM4453590_P15,B cells,within_sample_positive_median,Ribosome_translation_score,3,47,,10.606066745380069,4.767898293589417,3.396602084998904,1.3712962085905134,0.17705500891260118,0.7082200356504047
GSM4453590_P15,B cells,within_sample_positive_median,Apoptosis_DDR_score,3,47,,10.606066745380069,1.1787270391996134,0.7358070240030155,0.44292001519659796,0.8120625648707804,0.8120625648707804
GSM4453590_P15,B cells,detected_vs_undetected,UPR_ER_stress_score,6,44,0.0,0.0,3.0454674521721494,3.0648032635921783,-0.019335811420028826,0.9880743467405853,0.9880743467405853
GSM4453590_P15,B cells,detected_vs_undetected,NRF2_redox_score,6,44,0.0,0.0,2.3403578922972117,1.3173922122615693,1.0229656800356424,0.03947097719523314,0.15788390878093256
GSM4453590_P15,B cells,detected_vs_undetected,Ribosome_translation_score,6,44,0.0,0.0,2.881026579533522,3.5604053045117183,-0.6793787249781964,0.7086434042082651,0.9880743467405853
GSM4453590_P15,B cells,detected_vs_undetected,Apoptosis_DDR_score,6,44,0.0,0.0,0.8754668089753849,0.7469615998156424,0.1285052091597425,0.9722770111835739,0.9880743467405853
GSM4453590_P15,Plasma cells,within_sample_positive_median,UPR_ER_stress_score,4,107,,9.619387248236407,3.0554232935356653,4.9212168094531865,-1.8657935159175212,0.05069957935487566,0.09233754770826332
GSM4453590_P15,Plasma cells,within_sample_positive_median,NRF2_redox_score,4,107,,9.619387248236407,2.4941309255257336,1.1158691155792009,1.3782618099465327,0.06925316078119749,0.09233754770826332
GSM4453590_P15,Plasma cells,within_sample_positive_median,Ribosome_translation_score,4,107,,9.619387248236407,6.94889378337052,4.338099566030831,2.6107942173396896,0.058649303014626765,0.09233754770826332
GSM4453590_P15,Plasma cells,within_sample_positive_median,Apoptosis_DDR_score,4,107,,9.619387248236407,1.6785784999232511,1.1424232828192755,0.5361552171039756,0.2894085854206734,0.2894085854206734
GSM4453590_P15,Plasma cells,detected_vs_undetected,UPR_ER_stress_score,7,104,0.0,0.0,4.181114332498278,4.899270110174475,-0.7181557776761975,0.3348155948656315,0.4464207931541753
GSM4453590_P15,Plasma cells,detected_vs_undetected,NRF2_redox_score,7,104,0.0,0.0,2.565827669596999,1.0712858209797924,1.4945418486172064,0.012161555051537695,0.04864622020615078
GSM4453590_P15,Plasma cells,detected_vs_undetected,Ribosome_translation_score,7,104,0.0,0.0,6.403713180529729,4.2994830426449315,2.104230137884797,0.09056373733689736,0.18112747467379472
GSM4453590_P15,Plasma cells,detected_vs_undetected,Apoptosis_DDR_score,7,104,0.0,0.0,1.182250821860102,1.1603639375801422,0.021886884279959773,0.7932929103466699,0.7932929103466699
GSM4453590_P15,B-lineage combined,within_sample_positive_median,UPR_ER_stress_score,7,154,,10.299718417520817,3.0709086303183932,4.353374543405802,-1.2824659130874085,0.13455778584511702,0.26911557169023403
GSM4453590_P15,B-lineage combined,within_sample_positive_median,NRF2_redox_score,7,154,,10.299718417520817,2.1645743137790077,1.2092850880903683,0.9552892256886394,0.019080182736778823,0.07632073094711529
GSM4453590_P15,B-lineage combined,within_sample_positive_median,Ribosome_translation_score,7,154,,10.299718417520817,4.271243785071149,4.129983864149348,0.14125992092180084,0.6845474501915548,0.8983521173567499
GSM4453590_P15,B-lineage combined,within_sample_positive_median,Apoptosis_DDR_score,7,154,,10.299718417520817,0.9755879332825191,1.0405428634683016,-0.06495493018578247,0.8983521173567499,0.8983521173567499
GSM4453590_P15,B-lineage combined,within_sample_positive_quartiles,UPR_ER_stress_score,4,4,9.578106166578488,10.60382099679489,3.0204177308951934,5.073616063019295,-2.0531983321241016,0.2,0.8
GSM4453590_P15,B-lineage combined,within_sample_positive_quartiles,NRF2_redox_score,4,4,9.578106166578488,10.60382099679489,2.1124031913066874,2.8219945646569893,-0.7095913733503019,0.6857142857142857,0.9142857142857143
GSM4453590_P15,B-lineage combined,within_sample_positive_quartiles,Ribosome_translation_score,4,4,9.578106166578488,10.60382099679489,3.575923720192063,4.59967950279145,-1.0237557825993875,0.6857142857142857,0.9142857142857143
GSM4453590_P15,B-lineage combined,within_sample_positive_quartiles,Apoptosis_DDR_score,4,4,9.578106166578488,10.60382099679489,0.88404527939971,0.39036043833192746,0.49368484106778254,1.0,1.0
GSM4453590_P15,B-lineage combined,detected_vs_undetected,UPR_ER_stress_score,13,148,0.0,0.0,3.6569696185016034,4.353888074704064,-0.6969184562024604,0.23715650761778917,0.47431301523557834
GSM4453590_P15,B-lineage combined,detected_vs_undetected,NRF2_redox_score,13,148,0.0,0.0,2.4617646954586356,1.144452585955456,1.3173121095031797,0.000661440130211825,0.0026457605208473
GSM4453590_P15,B-lineage combined,detected_vs_undetected,Ribosome_translation_score,13,148,0.0,0.0,4.777857826223787,4.079757228605328,0.6981005976184589,0.494812712206701,0.659750282942268
GSM4453590_P15,B-lineage combined,detected_vs_undetected,Apoptosis_DDR_score,13,148,0.0,0.0,1.0406582005286942,1.037460539866372,0.003197660662322077,0.915690187321491,0.915690187321491
GSM4453591_P16,B cells,detected_vs_undetected,UPR_ER_stress_score,3,14,0.0,0.0,3.0074451838833074,3.7518617928098563,-0.7444166089265489,0.5911764705882353,0.8249930877884685
GSM4453591_P16,B cells,detected_vs_undetected,NRF2_redox_score,3,14,0.0,0.0,1.7880975777664077,2.8140206337178326,-1.025923055951425,0.12058823529411763,0.48235294117647054
GSM4453591_P16,B cells,detected_vs_undetected,Ribosome_translation_score,3,14,0.0,0.0,5.3445759680650005,5.490341065028395,-0.14576509696339457,0.7676470588235295,0.8249930877884685
GSM4453591_P16,B cells,detected_vs_undetected,Apoptosis_DDR_score,3,14,0.0,0.0,0.5443757182043544,0.613595168070159,-0.06921944986580464,0.8249930877884685,0.8249930877884685
GSM4453591_P16,Plasma cells,within_sample_positive_median,UPR_ER_stress_score,8,42,,8.150155784800813,5.777765537805033,5.250764410176225,0.5270011276288082,0.3543498442338879,0.4724664589785172
GSM4453591_P16,Plasma cells,within_sample_positive_median,NRF2_redox_score,8,42,,8.150155784800813,4.340696444503163,2.3927497828268067,1.9479466616763559,0.0024127565361818986,0.009651026144727595
GSM4453591_P16,Plasma cells,within_sample_positive_median,Ribosome_translation_score,8,42,,8.150155784800813,7.381187508178944,7.311123180740337,0.07006432743860724,0.6872561164427009,0.6872561164427009
GSM4453591_P16,Plasma cells,within_sample_positive_median,Apoptosis_DDR_score,8,42,,8.150155784800813,2.2334926001955253,1.4480977029399948,0.7853948972555305,0.03194994944120066,0.06389989888240132
GSM4453591_P16,Plasma cells,within_sample_positive_quartiles,UPR_ER_stress_score,4,4,7.902821549549637,8.84345547491859,5.241484257184824,5.961384311737486,-0.7199000545526619,0.8857142857142857,0.8857142857142857
GSM4453591_P16,Plasma cells,within_sample_positive_quartiles,NRF2_redox_score,4,4,7.902821549549637,8.84345547491859,4.173578279270959,4.090010153902875,0.08356812536808444,0.8857142857142857,0.8857142857142857
GSM4453591_P16,Plasma cells,within_sample_positive_quartiles,Ribosome_translation_score,4,4,7.902821549549637,8.84345547491859,7.893189549991748,9.697346659830883,-1.8041571098391351,0.02857142857142857,0.11428571428571428
GSM4453591_P16,Plasma cells,within_sample_positive_quartiles,Apoptosis_DDR_score,4,4,7.902821549549637,8.84345547491859,2.5117935934431186,2.05714650380792,0.4546470896351984,0.34285714285714286,0.6857142857142857
GSM4453591_P16,Plasma cells,detected_vs_undetected,UPR_ER_stress_score,16,34,0.0,0.0,5.846866776374626,5.094245914936697,0.7526208614379293,0.11161176829829222,0.14881569106438963
GSM4453591_P16,Plasma cells,detected_vs_undetected,NRF2_redox_score,16,34,0.0,0.0,4.132494851995033,2.03238661184796,2.100108240147073,3.567866994576648e-05,0.00014271467978306591
GSM4453591_P16,Plasma cells,detected_vs_undetected,Ribosome_translation_score,16,34,0.0,0.0,8.107696430225452,6.952750905085837,1.154945525139615,0.16037396596026166,0.16037396596026166
GSM4453591_P16,Plasma cells,detected_vs_undetected,Apoptosis_DDR_score,16,34,0.0,0.0,2.0892136533081973,1.3311948785915537,0.7580187747166436,0.04550905693881134,0.09101811387762268
GSM4453591_P16,B-lineage combined,within_sample_positive_median,UPR_ER_stress_score,10,57,,8.640567326176958,4.958128855968803,4.889848098616518,0.06828075735228456,0.6160414893647346,0.8213886524863128
GSM4453591_P16,B-lineage combined,within_sample_positive_median,NRF2_redox_score,10,57,,8.640567326176958,3.5413528489863553,2.5362827289515177,1.0050701200348375,0.1110990439371942,0.30660370342992194
GSM4453591_P16,B-lineage combined,within_sample_positive_median,Ribosome_translation_score,10,57,,8.640567326176958,6.941632189917167,6.835067624069237,0.10656456584792995,0.881111168548594,0.881111168548594
GSM4453591_P16,B-lineage combined,within_sample_positive_median,Apoptosis_DDR_score,10,57,,8.640567326176958,1.7745078650001234,1.2485337751340009,0.5259740898661225,0.15330185171496097,0.30660370342992194
GSM4453591_P16,B-lineage combined,within_sample_positive_quartiles,UPR_ER_stress_score,5,5,7.928816631506088,9.064217694881542,3.5068980580009828,6.344273565117098,-2.8373755071161155,0.09523809523809523,0.19047619047619047
GSM4453591_P16,B-lineage combined,within_sample_positive_quartiles,NRF2_redox_score,5,5,7.928816631506088,9.064217694881542,3.4091770324478787,3.965635366605082,-0.5564583341572034,0.6904761904761905,0.9206349206349206
GSM4453591_P16,B-lineage combined,within_sample_positive_quartiles,Ribosome_translation_score,5,5,7.928816631506088,9.064217694881542,5.827233866042675,9.707289547175685,-3.880055681133011,0.007936507936507936,0.031746031746031744
GSM4453591_P16,B-lineage combined,within_sample_positive_quartiles,Apoptosis_DDR_score,5,5,7.928816631506088,9.064217694881542,1.5545461393655788,2.192220203315808,-0.6376740639502292,1.0,1.0
GSM4453591_P16,B-lineage combined,detected_vs_undetected,UPR_ER_stress_score,19,48,0.0,0.0,5.398537051244417,4.702717212649701,0.6958198385947156,0.08580920990535126,0.08580920990535126
GSM4453591_P16,B-lineage combined,detected_vs_undetected,NRF2_redox_score,19,48,0.0,0.0,3.762326861327356,2.2603632015600064,1.5019636597673496,0.0006665326338645001,0.0026661305354580005
GSM4453591_P16,B-lineage combined,detected_vs_undetected,Ribosome_translation_score,19,48,0.0,0.0,7.671414251989592,6.52621470173575,1.1451995502538423,0.0784651204173516,0.08580920990535126
GSM4453591_P16,B-lineage combined,detected_vs_undetected,Apoptosis_DDR_score,19,48,0.0,0.0,1.8452918740812747,1.1218949630228137,0.723396911058461,0.036214525693663714,0.07242905138732743
GSM4453592_P17,Plasma cells,within_sample_positive_median,UPR_ER_stress_score,8,35,,8.486962709526308,4.513198111307364,5.424498470473907,-0.9113003591665425,0.23453372009959172,0.46906744019918345
GSM4453592_P17,Plasma cells,within_sample_positive_median,NRF2_redox_score,8,35,,8.486962709526308,3.171206417904477,3.5222976684111775,-0.35109125050670054,0.6734700325739762,0.6734700325739762
GSM4453592_P17,Plasma cells,within_sample_positive_median,Ribosome_translation_score,8,35,,8.486962709526308,6.607426742051974,7.450785043284304,-0.84335830123233,0.3979914199933904,0.5306552266578538
GSM4453592_P17,Plasma cells,within_sample_positive_median,Apoptosis_DDR_score,8,35,,8.486962709526308,1.478705295293651,2.277349539006541,-0.7986442437128898,0.22206914403678946,0.46906744019918345
GSM4453592_P17,Plasma cells,within_sample_positive_quartiles,UPR_ER_stress_score,4,4,7.4212732505056875,9.351635573591961,4.092529688570768,7.034549263528961,-2.9420195749581923,0.11428571428571428,0.15238095238095237
GSM4453592_P17,Plasma cells,within_sample_positive_quartiles,NRF2_redox_score,4,4,7.4212732505056875,9.351635573591961,3.767399999509363,6.3829428358155855,-2.6155428363062225,0.02857142857142857,0.05714285714285714
GSM4453592_P17,Plasma cells,within_sample_positive_quartiles,Ribosome_translation_score,4,4,7.4212732505056875,9.351635573591961,7.231211758930822,10.607032955571576,-3.3758211966407536,0.02857142857142857,0.05714285714285714
GSM4453592_P17,Plasma cells,within_sample_positive_quartiles,Apoptosis_DDR_score,4,4,7.4212732505056875,9.351635573591961,1.7021126322509683,3.43910777531961,-1.736995143068642,0.2,0.2
GSM4453592_P17,Plasma cells,detected_vs_undetected,UPR_ER_stress_score,15,28,0.0,0.0,5.672358713058168,5.031344666470469,0.6410140465876992,0.18095385629771277,0.24127180839695037
GSM4453592_P17,Plasma cells,detected_vs_undetected,NRF2_redox_score,15,28,0.0,0.0,4.355595615950744,2.9755762677987816,1.3800193481519623,0.02748519301587363,0.09656288430025221
GSM4453592_P17,Plasma cells,detected_vs_undetected,Ribosome_translation_score,15,28,0.0,0.0,8.205123591572441,6.805715592063563,1.3994079995088784,0.04828144215012611,0.09656288430025221
GSM4453592_P17,Plasma cells,detected_vs_undetected,Apoptosis_DDR_score,15,28,0.0,0.0,2.2377971851846405,2.070354230350304,0.16744295483433635,0.6091612121738403,0.6091612121738403
GSM4453592_P17,B-lineage combined,within_sample_positive_median,UPR_ER_stress_score,8,36,,8.511838807172829,3.88427050348401,5.507502538178187,-1.623232034694177,0.025299675775837818,0.10119870310335127
GSM4453592_P17,B-lineage combined,within_sample_positive_median,NRF2_redox_score,8,36,,8.511838807172829,3.2283009908860074,3.476844725211647,-0.2485437343256396,0.8431885700900554,0.8431885700900554
GSM4453592_P17,B-lineage combined,within_sample_positive_median,Ribosome_translation_score,8,36,,8.511838807172829,5.744335368508462,7.43561687509163,-1.6912815065831674,0.17921550076668447,0.2587122854762451
GSM4453592_P17,B-lineage combined,within_sample_positive_median,Apoptosis_DDR_score,8,36,,8.511838807172829,1.3018935721785196,2.2533813236152773,-0.9514877514367577,0.1940342141071838,0.2587122854762451
GSM4453592_P17,B-lineage combined,within_sample_positive_quartiles,UPR_ER_stress_score,4,4,7.491912840860177,9.777551944594657,3.4964552197267107,7.034549263528961,-3.53809404380225,0.05714285714285714,0.05907186801551649
GSM4453592_P17,B-lineage combined,within_sample_positive_quartiles,NRF2_redox_score,4,4,7.491912840860177,9.777551944594657,3.5175240655728963,6.3829428358155855,-2.865418770242689,0.02857142857142857,0.05714285714285714
GSM4453592_P17,B-lineage combined,within_sample_positive_quartiles,Ribosome_translation_score,4,4,7.491912840860177,9.777551944594657,4.9903736911919525,10.607032955571576,-5.616659264379623,0.02857142857142857,0.05714285714285714
GSM4453592_P17,B-lineage combined,within_sample_positive_quartiles,Apoptosis_DDR_score,4,4,7.491912840860177,9.777551944594657,0.8526728368098417,3.43910777531961,-2.5864349385097682,0.05907186801551649,0.05907186801551649
GSM4453592_P17,B-lineage combined,detected_vs_undetected,UPR_ER_stress_score,16,28,0.0,0.0,5.529162796319603,5.031344666470469,0.49781812984913376,0.31130080262479454,0.41506773683305936
